plot_ID,year,LON,LAT,ECOSUBCD,ELEV,species_richness,SLOPE,STDAGE,EcM_percentage,Rs,Le,pre,tem,clay,bulk,totaln,ph,Rs_log,Le_log,EcM_percentage_square,STDAGE_square,species_richness_log,EcM_percentage_centered,EcM_percentage_sq_centered,Mycorrhizal.type
ridcicrizdsxz,2001,-118.896594,38.610553,341,6480,1,63,153,100,85.62894099,191.6291271,84,14.91666683,95.4115448,140.1288147,79.33221436,76.37153625,6.420026578,7.582173053,10000,23409,0,41.72521566,1740.993622,EcM
ridcicrizdrgg,2001,-118.66345,38.344656,341,7410,1,35,175,100,46.98302642,41.95752896,98,11.96666638,146.2994232,128.350235,214.6293793,71.99126434,5.554067743,5.390857809,10000,30625,0,41.72521566,1740.993622,EcM
ridcicrizdrzg,2001,-118.723578,38.431828,341,7860,1,77,517,100,21.17164063,48.42304141,101,11.68333348,123.8062134,135.5083466,153.4586945,70.75540924,4.404061166,5.597621791,10000,267289,0,41.72521566,1740.993622,EcM
ridcicrizfsgr,2001,-118.945325,38.292743,341,7760,1,10,64,100,18.58953271,10.48429264,99,11.30000011,146.3978119,131.3954773,233.1224365,66.15369415,4.2164186,3.390157623,10000,4096,0,41.72521566,1740.993622,EcM
ridcicrizfrdr,2001,-118.261806,38.303288,341,7720,1,13,127,100,40.50122442,61.36093812,100,13.83333333,143.6618958,127.989975,461.5497742,71.33309937,5.339893619,5.939248635,10000,16129,0,41.72521566,1740.993622,EcM
ridcicrizfcgc,2001,-118.782624,38.481086,341,8500,1,45,204,100,292.5006547,34.43394481,106,10.76666665,159.3115845,123.0046844,264.405426,66.00861359,8.192296044,5.105759563,10000,41616,0,41.72521566,1740.993622,EcM
ridcicrizfddx,2001,-118.771038,38.429679,341,8260,1,29,118,100,39.7490669,19.57041382,104,10.73333343,128.0972595,130.1954193,208.5779877,64.29468536,5.312849089,4.290602358,10000,13924,0,41.72521566,1740.993622,EcM
ridcicrizfjhz,2001,-118.844051,38.744542,341,7590,1,44,207,100,25.44574233,331.0692446,98,13.13333321,111.1394577,135.5256195,119.7500992,71.47162628,4.669352375,8.370989184,10000,42849,0,41.72521566,1740.993622,EcM
ridcicrizggds,2001,-118.419105,38.337305,341,7070,1,11,127,100,53.13660162,45.61389173,88,14.26666657,98.52044678,138.9258728,74.15940094,75.00024414,5.731634057,5.511401359,10000,16129,0,41.72521566,1740.993622,EcM
ridcicrizggjs,2001,-118.882673,38.297992,341,7070,1,55,130,100,9.799120947,9.900317559,90,12.33333317,100.9669876,134.0198059,149.7707062,71.50717163,3.292652335,3.307474801,10000,16900,0,41.72521566,1740.993622,EcM
ridcicrizgzxh,2001,-118.837638,38.702528,341,7840,1,51,184,100,13.99187341,16.84754208,102,12.93333324,109.9901657,132.9318237,155.1994934,71.68617249,3.806517236,4.074466224,10000,33856,0,41.72521566,1740.993622,EcM
ridcicrizhgjj,2001,-118.547459,38.250774,341,6430,1,38,39,100,18.82066386,28.36147467,81,14.98333311,68.03924561,148.0342255,73.38861847,79.03422546,4.234245612,4.825860643,10000,1521,0,41.72521566,1740.993622,EcM
ridcicrizhjgj,2001,-118.718382,38.478389,341,6420,1,40,0,100,68.69710082,35.60417134,85,14.20000013,77.54955292,141.6746826,126.713295,76.78138733,6.10217731,5.15397437,10000,0,0,41.72521566,1740.993622,EcM
ridcicrizzshz,2001,-118.720554,38.386122,341,7860,1,23,113,100,259.8798602,27.0184403,104,11.46666662,126.7172546,130.1335144,227.6541901,71.13630676,8.021701024,4.755872489,10000,12769,0,41.72521566,1740.993622,EcM
ridcicrizzfsc,2001,-118.719792,38.525057,341,6500,1,25,108,100,132.1887133,22.35781918,80,15.28333362,91.17631531,141.7906952,79.78046417,77.79927826,7.04645519,4.482707567,10000,11664,0,41.72521566,1740.993622,EcM
ridcicrizzffz,2001,-118.839378,38.608546,341,7400,1,39,126,100,34.45398453,58.06823454,101,12.13333337,126.420166,128.42453,231.6887817,71.42118835,5.106598932,5.859677267,10000,15876,0,41.72521566,1740.993622,EcM
